sentence_column_name|tag_column_name
I de baltiska länderna fortsatte utvecklingen av verksamheten och omorganisationen och poster av engångskaraktär relaterade till övertagandeprocessen sänkte resultatet.|0
Europeiska företag planerar att investera mer i Kina efter pandemin|2
Vaisala sa också att de förväntar sig en nettoomsättning på 253,2 miljoner euro för 2010, jämfört med 252,2 miljoner euro 2009.|2
Förra året investerade SysOpen Digia i IBMs produktkunskap i byggandet av portal- och handelsplatssystem och implementerade framgångsrikt kundlösningar som stöds av det.|2
Elcoteqs affärssegment Electronics Manufacturing Services (EMS) betjänar kunder globalt inom teknik-, tillverknings- och uppfyllnadstjänster.|1
Flytten syftar till att öka försäljningen, kostnadseffektiviteten och marknadsandelen i Finland.|2
Omsättningstillväxten under första halvåret 2008 har varit 28 % jämfört med första halvåret 2007 .|2
Det nya bolaget kommer att köpa från Baltic Pearl CJSC en hyresrätt till 8,1 hektar för byggandet av ett köpcentrum med en bruttoarea på 140 000 kvm 1,5 miljoner kvm.|1
Försäljningen för varuhusdivisionen ökade med 15 % och försäljningen för klädbutiksdotterbolaget Seppala ökade med 8 %. Samtidigt minskade försäljningen för Hobby Hall med 12 %.|2
Följande information släpptes av Comptel: I morgon ska ordföranden för Federal Communications Commission leverera den nationella bredbandsplanen till kongressen.|1
Leverantören av mobilkommunikation och trådlöst bredband Nokia Inc. NYSE: NOK har idag satt nya finansiella mål och prognoser för Nokia och industrin för mobila enheter och även för Nokia Siemens Networks och marknaden för mobil och fast infrastruktur och relaterade tjänster.|1
CapMan, private equity-företaget med huvudkontor i Stockholm, har hållit en första stängning av sin andra private equity-fastighetsfond när den fortsätter sin satsning på fastighetssektorn.|1
Efter förvärvet kommer Relacom att stärka sin närvaro i Finland och betjäna operatörer och kontorsmarknaden med bygg-, installations- och underhållstjänster för mobila och fasta nät.|2
Till hösten planerar man att utöka trafiken till St. Petersburg och Moskva och lansera trafiken till Jekaterinburg, Ryssland, med flyg dit tre gånger i veckan.|2
Neste Oils raffinaderier har en sammanlagd raffineringskapacitet för råolja på cirka 260 000 fat per dag.|1
Finska +_landsbanken lanserar sitt långfristiga pensionssparkonto i början av juni 2010 .|1
I Finland kommer Sampo Bank, numera en del av Danske Bank-koncernen, att säga upp personal från administrations- och stödfunktionerna.|0
StoneGate-produkten är centralt hanterbar och lämpar sig för både fysiska och virtuella miljöer.|1
Cargotecs affärsområden inkluderar även affärsområdet containerhanteringslösningar Kalmar och affärsområdet marin lasthantering och offshore lasthanteringslösningar MacGREGOR.|1
Fartygen måste också vara miljövänliga, snabba och ha alla moderna bekvämligheter.|1
EN SNITT Ovan Ta in utomhus med dessa björk-kvistunderlägg.|1
Kontraktet på 17 miljoner euro inkluderar både design- och konstruktionsarbeten.|1
Rörelseresultatet steg till 4,7 miljoner euro från 4,6 miljoner euro.|2
`` Obligationen samlade in teckningar från cirka 400 investerare och det emitterade beloppet kan anses vara betydande med hänsyn till huvudmålgruppen - privata investerare, säger Citycons finanschef Eero Sihvonen.|1
Kaleva Kustannus Oy ( FO-nummer 0187274-0 ) har enligt sitt meddelande den 10 augusti 2009 förvärvat 4 458 000 Alma Media - aktier .|1
Den brittiska ekonomin växer med 2,3 % i april när låsningen lättar|2
&quot;Om du behöver verktyg för borttagning av skadlig programvara, skriv in webbadressen till din leverantör direkt i webbläsarfältet och använd länkar på deras webbplats&quot;, skrev Trend Micros Rik Ferguson på måndagen.|1
Han nämner också att denna förbättring av tjänsten följer den senaste utbyggnaden av Finnlines-trafiken från Bilbao via Antwerpen och Helsingfors och från Hull via Helsingfors till St. Petersburg.|2
Resultatet kommer även att belastas av ökade fasta kostnader förknippade med verksamheten i Kina och omstruktureringskostnader i Japan.|0
Under 2007 kom nästan två tredjedelar av Orions omsättning från dessa läkemedel.|1
Förhandlingarna gäller 246 tjänstemän och högre tjänstemän och beräknas vara avslutade om sex veckor.|1
Neste Shipping är mest sannolikt att förbli finsk eftersom oljesektorn och dess transporter är viktiga för nödförsörjningen.|1
I Finland kommer mediekoncernen Talentum att inleda personalförhandlingar för att minska personalstyrkan i moderbolaget Talentum och förlagsenheten Talentum media.|0
Enligt Ultrascan har man med en programvara som köpts från crackers lyckats byta mobiltelefon på ett sätt så att telefonen kunde få tag på ett engångslösenord som skickats av en bank via ett sms.|1
Rörelseresultatet uppgick till 9,0 miljoner euro , en minskning från 9,7 miljoner euro under första halvåret 2008 .|0
Inverkan på TietoEnators omsättning för 2008 från köpet förväntas bli cirka 11 miljoner euro 15,9 miljoner dollar.|1
Efter ökningen är Huhtamaki Oyjs registrerade aktiekapital 358 706 290,00 euro och antalet utestående aktier är 105 501 850 .|1
Ombyggnaderna är designade för att förbättra maskinernas prestanda och produktkvalitet.|2
Uthyrning av byggnadsinventarier stod för 88 procent av rörelseintäkterna.|1
Det finska företaget har också kommit överens om arbetstid och semester.|1
Enligt vd Hannu Syrj+Ænen krävs ett nytt gemensamt namn och visuell identitet i takt med att koncernen har växt och internationaliserats.|1
Företagets nettovinst ökade med 11,4 % jämfört med året innan till 82,2 miljoner euro 2005 på en försäljning på 686,5 miljoner euro, 13,8 % högre än året innan, sade företaget tidigare.|2
Sydkoreanska företag erbjuder anställda Covid-19-vaccin på jobbet|2
Metso Oyj sa att de har sålt sin tillverkning av spridarrullar och tillhörande tillgångar i staden Nokia, södra Finland, till en grupp finska investerare, som kommer att driva verksamheten under namnet Finbow Oy.|1
Hedgefonder förväntar sig att hålla 7% av tillgångarna i krypto inom fem år|1
Relaterade länkar: Flexiblebaseloadoperation TheWartsila32generatorset Gasconversions Detta är den kortare av två versioner av detta pressmeddelande.|1
Beslut ska fattas så snabbt som möjligt.|1
Välkommen !|1
Kommissionen sa att marknaden för väteperoxid och PBS var värd cirka 470 miljoner euro år 2000.|1
TeliaSonera är det ledande telekommunikationsföretaget i Norden och Baltikum.|2
Den finska leverantören av komponenter för kommunikationselektronik, Scanfil Oyj, sade på tisdag att försäljningen under första halvåret 2006 kommer att vara 15 % lägre än under samma period för ett år sedan.|0
Det kommer att fokusera på att förbättra sin lönsamhet nästa år genom att effektivisera verksamheten.|2
EB kommer att inneha exklusiva rättigheter att marknadsföra den nya enhetens produkt.|1
Starka vindar störtade också tre semitrailers på I-15 norr om Barstow.|1
Korruptionsrelaterade rapporter i Singapore sjunker till det lägsta på fem år|2
Under förhandlingarna har en minskning med 21 personer skett genom naturlig uppsägning eller uppsägning av visstidsanställningar .|1
Tillverkningen inleds i Jakobstad i början av år 2009 och leveransen kommer att ske i oktober 2009 .|1
Ochden ska enligt uppgift betala ut 4,2 miljoner dollar.|1
Den uppskattar att rörelseresultatet kommer att förbättras ytterligare från tredje kvartalet.|2
Den kvarvarande verksamheten visade en rörelseförlust på 0,1 miljoner euro, en liten förbättring från en förlust på 0,2 miljoner euro ett år tidigare.|2
I enlighet med sin strategi har Tikkurila etablerat ett helägt försäljningsbolag TOO Tikkurila i Almaty, Kazakstan, för marknadsföring av dekorativa färger under det finska varumärket Tikkurila och det ryska varumärket Teks.|1
Du kommer att höra de senaste insikterna och uppdateringarna om Citycons strategi samt de senaste nyheterna från alla affärsenheter.|1
( ADP News ) - 11 december 2008 - Finska bygg- och ingenjörsföretaget Outotec Oyj ( OMX : OTE1V ) meddelade idag att det vann en order på 28 miljoner EUR ( 36,8 miljoner USD ) för att bygga ut fosfatkoncentratorn i Siilinjarvi i norska mineran|2
Outotec, med huvudkontor i Esbo, Finland, är en ledande leverantör av processlösningar, teknologier och tjänster för gruv- och metallurgisk industri.|1
Företagets transportverksamhet bedrivs genom Florida Rock &amp; Tank Lines, som är ett sydöstra transportföretag som koncentrerar sig på transport av flytande och torra bulkvaror med motortransportörer.|1
Rörelseresultatet, exklusive poster av engångskaraktär, uppgick till 0,2 miljoner euro, en minskning från 0,8 miljoner euro under motsvarande period 2006.|0
Beslutet återspeglar underutnyttjandet av linjen, som producerar nonwovens som används i medicinska applikationer och våtservetter samt för fordonsindustrin.|1
Elisa kommer att utöka användningen av denna teknik förutsatt att piloten visar sig vara framgångsrik.|1
Pulkovo-parken kommer att stå klar 2016, dess första etapp på 23 000 kvm. kommer att slutföras under första kvartalet 2010 .|1
Nedskärningar motsvarande kostnaderna för cirka 35-45 anställda är målet, sa företaget.|0
Vinst per aktie ( EPS ) uppgick till en förlust på 0 ,38 EUR .|0
ALEXANDRIA, Va., 23 oktober - Hans-Otto Scheck från Esbo, Finland, har utvecklat en metod för att identifiera fjärranslutna radioenheter i ett kommunikationssystem.|1
Värdet på beställningen är cirka 30 miljoner euro.|1
Samtidigt stärktes försäljningsutvecklingen i Ryssland av öppnandet av Stockmann Nevsky Center i St Petersburg.|2
Rörelsevinsten uppgick till 11,07 miljoner euro, en ökning från 8,65 miljoner euro.|2
Kontraktet träder i kraft 2009 för en fem- eller tioårsperiod.|1
Den finska finansiella mjukvaruutvecklaren Basware Oyj sa idag att de kommer att tillhandahålla sin fakturaautomatiseringslösning (IA) till ett icke namngivet stort detaljhandelsföretag i USA i en affär värd mer än 300 000 EUR.|2
Vaisalas nettovinst för tredje kvartalet 2007 sjönk till 3,0 miljoner euro (4,3 miljoner USD) från 6,8 miljoner euro (9,8 miljoner USD) för samma period 2006.|0
Stororder i Indien Comptel Corporation har fått en betydande långsiktig order på medlings- och provisioneringslösningar som används av en ledande operatör i Indien.|2
Rörelseresultatet sjönk från 7,9 miljoner euro andra kvartalet 2005 till 5,1 miljoner euro andra kvartalet 2006 .|0
Shuweihat 2 startade i juli 2008 när projektet tilldelades avsaltning och kraftentreprenörer.|1
Styrelsen sa vidare att företaget underlåtit att lämna anbud på en betydande del av arbetena och som sådana hade de med rätta befunnits icke-reagerande av utvärderingsgruppen.|1
Kai Tulonen, Chief Technology Officer, SysOpen Digia säger: `` Vi har använt företagstelefonboken i SysOpen Digia i stor utsträckning sedan i höstas, och vi har varit mycket nöjda med resultatet.|2
Tillväxten i aktiviteten hos Talentums kunder, som startade i slutet av 2009, fortsatte under rapportperioden, uppgav bolaget.|2
Den finska bestick- och handverktygstillverkaren Fiskars Oyj Abp ( HEL : FISAS ) sa idag att dess nettovinst steg till 24,1 miljoner euro ( 33,6 miljoner USD ) under tredje kvartalet 2010 från 17,9 miljoner euro ett år tidigare .|2
Finska Componenta har publicerat sin nya långsiktiga strategi för perioden 2011-2015 med målet att växa tillsammans med sina kunder .|1
Hur ett smart digitalt betalningssystem hjälper 6 000 små och medelstora företag att öka produktiviteten|2
Han är auktoriserad revisor i British Columbia och Alberta samt auktoriserad revisor i delstaten Washington.|1
Bolaget håller på att bygga en ny flotta och har lagt order på 10 P-Max tankfartyg på 65 200 dwt.|2
Dess marknadsandel ökade till 48,51 procent från 48,31 procent ett år tidigare.|2
Värdet på ordern är nästan 400 miljoner euro.|1
Företagets tjänster inkluderar digitaltryck, tryckförberedelser, offsettryck, efterbehandlingstjänster och utsändningstjänster.|1
De kommer att omfatta alla Skogsindustrins enheter och anställda i Finland och gäller tillfälliga och permanenta permitteringar.|0
Poyrys kontrakt inkluderar ingenjörsledning, byggnads- och detaljingenjörstjänster samt tidsschemaläggning och upphandlingstjänster.|1
Nokias aktiekurs sjönk mindre än en procent till 18,70 euro (25,41 USD) i Helsingfors, medan Siemens-aktien föll 1,02 procent till 90,19 euro (122,57 USD) i Frankfurt.|0
Detta läge gör köpcentret till ett bekvämt ställe att handla för konsumenter från tre stora bostadsområden i närheten: Jaroszowka, Wysockiego och Zgody.|2
I Sverige finns ett överutbud av apotek .|0
Affecto har hjälpt SKAT att sätta upp plattformen och har tidigare levererat flera Business Intelligence-projekt åt SKAT.|1
Nordea Bank har en stor andel och stor erfarenhet av den nordiska kreditkortsmarknaden.|1
`` Förra året noterade Finnair en tillväxt på 32,6 procent i den asiatiska sektorn och transporterade mer än 1,10 miljoner passagerare mellan de två kontinenterna. &#39;&#39;|2
Tieto letade efter en energilösning som bäst skulle stödja idén om hållbar utveckling, och vi var glada över att kunna tillhandahålla en sådan lösning, säger Jouni Haikarainen, Vice President, Fortum.|2
Som ett resultat av detta kommer företaget att tillfälligt säga upp 25 % av hela personalen, cirka 270 personer vid Kyrkslätt och Nivala fabriker.|0
kredit 20 november 2009 - Det finska glasteknikföretaget Glaston Oyj Abp (HEL: GLA1V) meddelade idag att det har slutit ett revolverande kreditavtal på 74 miljoner euro med sina kärnbanker.|2
Det finska fastighetsbolaget Sponda Oyj meddelade den 11 april 2008 att det skulle bygga Nordsjö hamnservicecenter i Helsingfors hamn.|1
Baserat på starkt kundintresse och feedback kan tillverkare av RPM-mobiltelefoner, operatörer, företag och utvecklarforum avsevärt öka deras produkt- och tjänstkvalitet, användarupplevelse och kostnadseffektivitet&#39;&#39;, fortsätter Tulonen.|2
